"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"232","We think the billionaire class should start paying its fair share of taxes. McConnell wants to give even more tax b… https://t.co/foeSYCdeIz",FALSE,1934,"BernieSanders",2021-05-02 14:13:17,TRUE,"1388859140659896325","1388859141708451841","216776631","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",164,FALSE,FALSE,NA,NA
"233","We want all Americans to have health care as a human right. McConnell led the effort to throw up to 32 million Amer… https://t.co/x15X7yRqFR",FALSE,1026,"BernieSanders",2021-05-02 14:13:17,TRUE,"1388859139720466440","1388859140659896325","216776631","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",100,FALSE,FALSE,NA,NA
"234","We want a government that represents the needs of struggling working families. McConnell wants a government that do… https://t.co/k4ckuHtflU",FALSE,1054,"BernieSanders",2021-05-02 14:13:17,TRUE,"1388859138747375626","1388859139720466440","216776631","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",101,FALSE,FALSE,NA,NA
"235","I am on my way to Kentucky to give a major address at 2:30 p.m. ET about the future of our country and the choices… https://t.co/NvzjJ3mY7p",FALSE,11074,NA,2021-05-02 14:13:17,TRUE,NA,"1388859138747375626",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1123,FALSE,FALSE,NA,NA
"236","When you go to the boss alone, you don't have a whole lot of power. But when workers organize, when they stand toge… https://t.co/NkyVxKQryr",FALSE,10542,NA,2021-05-01 19:27:00,TRUE,NA,"1388575700903288833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1599,FALSE,FALSE,NA,NA
"237","Here is the truth: we have had class warfare in this country for decades and decades. The rich have gotten richer,… https://t.co/PeAzYLVijD",FALSE,32421,NA,2021-05-01 14:41:29,TRUE,NA,"1388503849246339073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",5929,FALSE,FALSE,NA,NA
"238","We can have our differences of opinion — that's fine, that's what democracy is all about. But it is just outrageous… https://t.co/cZ8XNdwJRs",FALSE,18329,NA,2021-04-30 17:05:00,TRUE,NA,"1388177577983057924",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2528,FALSE,FALSE,NA,NA
"239","At the same time its CEO is compensated to the tune of $10.5 MILLION a year, Churchill Downs is refusing modest pay… https://t.co/ZBoPTlQuZn",FALSE,8510,NA,2021-04-30 15:02:00,TRUE,NA,"1388146624224968707",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1134,FALSE,FALSE,NA,NA
"240","Here's the truth: the pharmaceutical industry in the United States has never lost a political struggle. They can ch… https://t.co/klxLxkmdTX",FALSE,5712,NA,2021-04-29 21:03:00,TRUE,NA,"1387875084694482945",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1181,FALSE,FALSE,NA,NA
"241","The young people of America are, without a doubt, the most progressive generation in the history of this country. W… https://t.co/QZZ1J2qk1A",FALSE,6144,NA,2021-04-29 20:32:00,TRUE,NA,"1387867283079548932",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",736,FALSE,FALSE,NA,NA
"242","At a time of massive income and wealth inequality, when the top 1% owns more wealth than the bottom 92%, and when b… https://t.co/mdzXDawx4p",FALSE,13105,NA,2021-04-29 19:03:00,TRUE,NA,"1387844885844221960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2276,FALSE,FALSE,NA,NA
"243","Working families are right now living in more desperation than at any time since the Great Depression. Join me and… https://t.co/gUKJcpFVu0",FALSE,5454,NA,2021-04-29 16:28:00,TRUE,NA,"1387805878397677573",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",634,FALSE,FALSE,NA,NA
"244","Some 50 or 60 years ago, you could attend major public colleges and universities in America virtually tuition-free.… https://t.co/eZaMvNSEgO",FALSE,4795,NA,2021-04-29 15:45:00,TRUE,NA,"1387795057550389249",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",778,FALSE,FALSE,NA,NA
"245","The American people should not be made to pay the highest prices on the planet for prescription drugs.",FALSE,37548,NA,2021-04-29 14:44:03,FALSE,NA,"1387779720201359360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",3649,FALSE,FALSE,NA,NA
"246","I stand with the UAW Local 2069 workers in Dublin, Virginia striking for a living wage and job security. Volvo shou… https://t.co/oFEmQs6hmw",FALSE,4991,NA,2021-04-28 20:44:02,TRUE,NA,"1387507925044928518",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",558,FALSE,FALSE,NA,NA
"247","I stand in solidarity with @GSOCUAW graduate workers at NYU who are on strike for living wages, affordable health c… https://t.co/VVGqWA0AOe",FALSE,8417,NA,2021-04-28 16:46:59,TRUE,NA,"1387448269932990472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1721,FALSE,FALSE,NA,NA
"248","No, I do not stay up at night worrying about the 1% and the billionaire class. It is time for the wealthy and large… https://t.co/LwIRLZb5Zg",FALSE,33269,NA,2021-04-27 13:50:49,TRUE,NA,"1387041548362256384",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",3512,FALSE,FALSE,NA,NA
"249","Let's bring the world together and take on the existential threat of climate change. https://t.co/JZiv7EDRqz",FALSE,4201,NA,2021-04-26 01:14:22,FALSE,NA,"1386488790487863297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",625,FALSE,FALSE,NA,NA
"250","A $15 minimum wage is supported by:

89% of African Americans

87% of Democrats

76% of Latino Americans

73% of As… https://t.co/70MoN7EpRd",FALSE,23467,NA,2021-04-25 20:37:59,TRUE,NA,"1386419237833437184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3388,FALSE,FALSE,NA,NA
"251","This is the richest country in the history of the world — aging in America should not mean having to choose between… https://t.co/w8fC9Rc2yD",FALSE,11425,NA,2021-04-25 18:09:00,TRUE,NA,"1386381744354459649",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1464,FALSE,FALSE,NA,NA
"252","If we can afford billions of dollars in corporate welfare to corporations who are destroying the planet, then yes,… https://t.co/BjdjQFK1SQ",FALSE,23387,NA,2021-04-24 16:14:00,TRUE,NA,"1385990415732514824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",3493,FALSE,FALSE,NA,NA
"253","This is a pivotal moment. Now is the time to stand up to the greed of the fossil fuel industry, and make sure our k… https://t.co/x8crsVo6sR",FALSE,6052,NA,2021-04-24 12:06:51,TRUE,NA,"1385928221108092929",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1156,FALSE,FALSE,NA,NA
"254","Weeks of paid maternity leave offered to workers:
🇬🇧: 39
🇮🇪: 26
🇦🇺: 18
🇩🇰: 18
🇫🇮: 17.5 
🇨🇦: 17
🇫🇷: 16
🇨🇭: 14
🇮🇸: 13… https://t.co/JVF5PA3xKP",FALSE,66366,NA,2021-04-23 23:42:00,TRUE,NA,"1385740770867564545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",11007,FALSE,FALSE,NA,NA
"255","What would tuition-free, debt-free higher education mean for you and your family?",FALSE,41243,NA,2021-04-23 20:41:00,FALSE,NA,"1385695220700913665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2421,FALSE,FALSE,NA,NA
"256","The U.S. already spends more on the military than the next 12 nations combined. Instead of increasing the bloated P… https://t.co/4bbp79uq7W",FALSE,5935,NA,2021-04-22 22:34:00,TRUE,NA,"1385361270308675584",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1188,FALSE,FALSE,NA,NA
"257","Our grandchildren will ask us what we did to stop the climate crisis. How will we answer?",FALSE,46593,NA,2021-04-22 19:53:45,FALSE,NA,"1385320942839214081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",4478,FALSE,FALSE,NA,NA
"258","We need a Green New Deal.",FALSE,80685,NA,2021-04-22 14:31:25,FALSE,NA,"1385239824576258048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",7069,FALSE,FALSE,NA,NA
"259","I happen to believe that getting an education should not leave you in crippling debt for decades.",FALSE,131104,NA,2021-04-21 21:20:00,FALSE,NA,"1384980259725008906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",15054,FALSE,FALSE,NA,NA
"260","I'm proud to endorse Teri Castillo for San Antonio City Council and Luke Amphlett for San Antonio School Board Trus… https://t.co/WnCVWQ60sN",FALSE,2982,NA,2021-04-20 17:41:00,TRUE,NA,"1384562758755049475",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",555,FALSE,FALSE,NA,NA
"261","We must ask ourselves, what does it mean to age with dignity? If you're unable to hear your partner's voice, or una… https://t.co/tzqd6lXG5s",FALSE,21038,NA,2021-04-20 13:26:00,TRUE,NA,"1384498585623007233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2496,FALSE,FALSE,NA,NA
"262","A great country is judged by how it treats the vulnerable. We must expand Medicare to cover eyeglasses, dental care… https://t.co/iW1xXrR7cU",FALSE,8584,NA,2021-04-19 17:36:00,TRUE,NA,"1384199112409718784",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1196,FALSE,FALSE,NA,NA
"263","For most of history, this country led the world in infrastructure. From the railroad to the interstate highway syst… https://t.co/uNF1RVlalA",FALSE,10553,NA,2021-04-17 22:43:30,TRUE,NA,"1383551721641627649",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1276,FALSE,FALSE,NA,NA
"264","I stand with the @seiuhcpa hospital workers in Tunkhannock, Pennsylvania who are demanding safe staffing levels and… https://t.co/sKJZjJSuhM",FALSE,2721,NA,2021-04-17 20:22:28,TRUE,NA,"1383516230452080640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",504,FALSE,FALSE,NA,NA
"265","More than half of older Americans say they've avoided going to the dentist because of the cost, while 1 in 5 Americ… https://t.co/mC0WMLhUEB",FALSE,26639,NA,2021-04-17 18:37:30,TRUE,NA,"1383489813752418307",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",3629,FALSE,FALSE,NA,NA
"266","Cost to manufacture 1 vial of insulin: Around $6
Cost of 1 vial of insulin for consumers:
🇫🇷: $9
🇩🇪: $11
🇯🇵: $14
🇦🇺… https://t.co/ffXQ3tepc0",FALSE,86524,NA,2021-04-16 15:34:00,TRUE,NA,"1383081246742351873",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",16566,FALSE,FALSE,NA,NA
"267","Now is the time to think big, not small — that means restoring the corporate tax rate to 35%, cracking down on offs… https://t.co/5mSnedIdPN",FALSE,14335,NA,2021-04-15 22:35:30,TRUE,NA,"1382824931956707332",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",2351,FALSE,FALSE,NA,NA
"268","I happen to believe that when you talk about infrastructure, you've got to talk about human infrastructure. Educati… https://t.co/IjKcXjR8Ou",FALSE,3452,NA,2021-04-15 16:24:00,TRUE,NA,"1382731441625313283",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",609,FALSE,FALSE,NA,NA
"269","20 years of war is enough. 2,500 brave men and women losing their lives is enough. The expenditure of $2 trillion i… https://t.co/1sDa4eXTZJ",FALSE,4338,NA,2021-04-15 01:08:00,TRUE,NA,"1382500922647998464",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",529,FALSE,FALSE,NA,NA
"270","We owe an enormous debt of gratitude to every U.S. and coalition servicemember who served in Afghanistan, and we wi… https://t.co/7DqEG2CveT",FALSE,13333,"BernieSanders",2021-04-14 19:00:57,TRUE,"1382408124196388870","1382408554334859268","216776631","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",923,FALSE,FALSE,NA,NA
"271","I applaud President Biden for making the right decision to withdraw U.S. troops from Afghanistan and bring an end t… https://t.co/hGWBjntkSD",FALSE,59717,NA,2021-04-14 18:59:15,TRUE,NA,"1382408124196388870",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",4097,FALSE,FALSE,NA,NA
"272","If we end dozens of tax loopholes, subsidies and other special interest giveaways to big oil, coal and gas companie… https://t.co/ezLOChe31j",FALSE,9893,NA,2021-04-14 18:44:01,TRUE,NA,"1382404292515143683",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1302,FALSE,FALSE,NA,NA
"273","Infrastructure means that when mom and dad go to work, their children have high quality child care at a cost working families can afford.",FALSE,19060,NA,2021-04-14 00:01:18,FALSE,NA,"1382121750717140992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1906,FALSE,FALSE,NA,NA
"274","Congratulations to the Urban Institute and Brookings staff for for organizing @UrbanInst_Union and @BrookingsUnion… https://t.co/ci6i6gPNKq",FALSE,1967,NA,2021-04-13 21:15:36,TRUE,NA,"1382080048971268097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",317,FALSE,FALSE,NA,NA
"275","Ramadan Mubarak to all our Muslim friends. May it be a month of much peace and joy.",FALSE,50867,NA,2021-04-13 19:10:33,FALSE,NA,"1382048581557817347",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",5131,FALSE,FALSE,NA,NA
"276","Have you or a loved one ever delayed seeing a dentist because of the cost?",FALSE,128069,NA,2021-04-13 18:04:29,FALSE,NA,"1382031953516453888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",6708,FALSE,FALSE,NA,NA
"277","It is time to expand Medicare to include dental care, eyeglasses, and hearing aids.",FALSE,81183,NA,2021-04-13 14:00:18,FALSE,NA,"1381970504815378433",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",8959,FALSE,FALSE,NA,NA
"278","In America, 75% of seniors who need hearing aids don’t have one. Why? The average hearing aid costs more than $2,40… https://t.co/wOMyFU2Fag",FALSE,32132,NA,2021-04-12 16:37:21,TRUE,NA,"1381647638844600322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",4531,FALSE,FALSE,NA,NA
"279","Workers are not simply cogs in a machine. They are not robots. They are human beings who should have some say about… https://t.co/SB3x91QqgF",FALSE,5987,NA,2021-04-11 16:43:03,TRUE,NA,"1381286683820326912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1023,FALSE,FALSE,NA,NA
"280","We need to broaden our definition of infrastructure. It is, of course, bricks and mortar. But it is also human infr… https://t.co/R1Cyy26lYX",FALSE,6228,NA,2021-04-10 17:24:21,TRUE,NA,"1380934690979332097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1071,FALSE,FALSE,NA,NA
"281","The history of every struggle in this country tells us that we do not always win the first time out. But I believe,… https://t.co/vmOWvhIS50",FALSE,4522,"BernieSanders",2021-04-09 19:42:57,TRUE,"1380607180160827394","1380607181502971909","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",444,FALSE,FALSE,NA,NA
"282","And let's be clear, they were up against a company that was willing to spend vast sums of money and use every kind… https://t.co/16hmEP7llO",FALSE,4444,"BernieSanders",2021-04-09 19:42:56,TRUE,"1380607178210484238","1380607180160827394","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",382,FALSE,FALSE,NA,NA
"283","The willingness of Amazon workers in Bessemer to take on the wealthiest man in the world and a powerful company in… https://t.co/wEI3ftsAVI",FALSE,10696,NA,2021-04-09 19:42:56,TRUE,NA,"1380607178210484238",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1282,FALSE,FALSE,NA,NA
